wienerW1,wienerW2,apodizationRadius,hifiDenominatorScaleW1,hifiDenominatorScaleW2,score,expandedToCenterRms,sidebandMeanToCenterRms,sidebandMinToCenterRms,sidebandBalance,totalEnergyRatioToInput,p99GainRatioToInput
0.9,0.1,1.5,1.2,1.2,0.000365527020531778,0.0187882429408652,0.0205455327749991,0.0200544697493742,0.97609879329961,0.0570856575589772,0.029021750309746
0.9,0.03,1.75,0.6,1,0.00036459318479834,0.0187786346981123,0.0206119448220317,0.0201352815294195,0.976874414485009,0.18888971238727,0.0509387660875944
0.9,0.03,0.75,1,0.8,0.000361458618430001,0.0187508996113798,0.0206950192918866,0.0202381680010876,0.977924577679517,0.164642377532546,0.0479722868171399
0.9,0.03,1.5,0.6,1.2,0.000356357451651849,0.0187138567380969,0.0205474664957623,0.020073653334855,0.976940555615213,0.131199641878948,0.0423864183690154
0.9,0.02,1.25,0.6,0.8,0.000356097095794874,0.0187115869125609,0.0205519378365045,0.0200794330240052,0.977009233082632,0.295298678120409,0.0634444650336094
0.9,0.015,1,0.6,1.2,0.000354958444300007,0.0187026081708109,0.0205401758762548,0.0200676751906364,0.976996268753246,0.131297544109216,0.0421545301721939
1.2,0.04,1.5,1.2,1.2,0.000354322228538896,0.0186976291426724,0.020533856036063,0.0200607972750823,0.976962010440227,0.0366736323591334,0.0225518789990258
0.9,0.06,1.25,1,0.8,0.000354241387138446,0.0186977257588001,0.0205119168556228,0.0200340535932952,0.976703139658222,0.1638706408872,0.0484955992340905
1.2,0.02,1.25,1,1.2,0.00035364580759113,0.0186924637590399,0.0205193510243156,0.0200453995335215,0.976902218289825,0.0443042457589826,0.0245020973494197
0.9,0.015,0.75,0.8,1,0.000351859785912347,0.0186759647005859,0.0205792154831782,0.0201187870065162,0.977626529201833,0.138266492016041,0.0434978999685289
0.9,0.06,1.75,0.8,1.2,0.000351632008509104,0.0186769847248783,0.0204865249100589,0.0200089079994996,0.976686289516834,0.095653234222157,0.0367816211036213
1.2,0.04,1.75,1.2,1,0.000351378897012489,0.0186744718998579,0.0204983335526097,0.0200239571748607,0.976857807658776,0.0527905164605138,0.0270819830065637
0.6,0.1,0.75,0.8,1,0.000348884185534348,0.0186544843030731,0.0204743915354613,0.0200005438885028,0.976856570016362,0.232297633589777,0.0588714101454967
0.6,0.1,1.25,0.6,1,0.000347251270809904,0.01864376086089,0.0203806646680934,0.0198926757330542,0.976056279665736,0.353181811675972,0.0725110562476797
1.2,0.02,1,1.2,0.8,0.000343008547381342,0.018605634181714,0.0204636658374984,0.0199985725136439,0.977272238144042,0.0826089427700001,0.0336234570684578
0.9,0.04,1,0.8,1.2,0.00033750191258308,0.0185601685921947,0.0204248465509522,0.0199624159934734,0.977359410934851,0.0958740085440613,0.036548308412993
1.2,0.015,1.75,0.8,1.2,0.000337028402203148,0.0185589662958645,0.020328059876599,0.0198500977689601,0.976487568880631,0.0545096408374791,0.0269950558894638
1.2,0.03,1.75,1,1.2,0.000333430314908676,0.0185279647085371,0.0203339309563151,0.0198632396324586,0.976851926719544,0.044279054993962,0.0245730642977299
0.6,0.06,0.75,0.6,0.8,0.000333320938322189,0.0185561627198427,0.0204390563215101,0.0199791725974545,0.977499757482854,0.556115359618179,0.0895393451826312
0.9,0.015,1,0.6,1,0.00033164162686566,0.0185124227206573,0.0203372464603174,0.0198705145784638,0.977050389650128,0.18905720230019,0.050583937097213
0.9,0.06,0.75,1.2,1.2,0.000327648104881513,0.0184767685219692,0.0203729509557956,0.0199187911146485,0.97770770458671,0.0575122714299006,0.0286133548343847
1.2,0.02,1.25,1,1,0.00032424764301321,0.0184502752610114,0.0202586183068148,0.019791671853207,0.976950725536365,0.0637915400766897,0.0293996504153083
0.6,0.1,1,0.6,1.2,0.000322442456332206,0.018436229933918,0.0201986125124991,0.0197235221216018,0.97647905812326,0.245835337049425,0.0601125272297152
0.9,0.015,0.75,0.8,0.8,0.000322407235745513,0.0184323132502968,0.020317351447555,0.0198640372264153,0.977688321122473,0.216022358204141,0.054369954109089
0.9,0.04,0.75,1,1.2,0.0003196969585678,0.0184083562589054,0.0203157276817864,0.0198669407328288,0.977909383508822,0.0731517167654287,0.0319747235329855
1.2,0.03,1.25,1.2,0.8,0.000319330589243693,0.0184076370459097,0.0202296005611841,0.0197664522342297,0.977105414140351,0.0825377281177133,0.0337506728609835
0.9,0.03,1.5,0.6,1,0.000316778934999973,0.0183860213328645,0.0201894132513655,0.0197241605129266,0.976955608731843,0.188884896227218,0.0508455850526828
1.2,0.015,1.75,0.8,1,0.000314125937978359,0.018364174370061,0.0201208461344127,0.0196488879577224,0.976543820595939,0.0784892013738125,0.0323920122722957
0.6,0.1,1.75,0.6,0.8,0.000313008993642398,0.0183845038773815,0.0200466199757615,0.0195572772753758,0.975589765208433,0.549901522794654,0.0908334060035334
0.9,0.03,1.75,0.6,0.8,0.000311886882811212,0.0183435271363197,0.0201353317951597,0.0196697541717491,0.976877578768157,0.295040880170728,0.0636618881305831
0.9,0.06,1,1,1,0.000309177924068029,0.0183190014507421,0.0201337826107507,0.0196721737622305,0.97707291980625,0.105006345356447,0.0386709516350925
0.9,0.06,1.5,0.8,1.2,0.000306699517717532,0.0182979303346663,0.0200784437174376,0.0196118889502997,0.976763399907696,0.0956506495021779,0.0367213350026165
1.2,0.04,1.5,1.2,1,0.000305798617151619,0.0182894206329933,0.0200837463047867,0.0196205558317188,0.976937048196159,0.0527891453269428,0.0270519629564846
0.9,0.015,1,0.6,0.8,0.000302833616959588,0.018262364524022,0.0200694578821535,0.0196101737808183,0.977115271173138,0.295375820228838,0.0632220492501049
0.9,0.02,0.75,0.8,1.2,0.000299917565823226,0.0182341983677948,0.0201036252366815,0.0196559760812706,0.977732913833167,0.0960021885728092,0.0362410824218612
0.9,0.1,1.75,1.2,1,0.000299531673403701,0.0182363196669809,0.0199119192008865,0.0194305330914086,0.975824223440175,0.0820075603387027,0.0348107522408045
1.2,0.03,1.75,1,1,0.000296118875892792,0.0182021748365921,0.0199783257792015,0.01951617447911,0.976867365904475,0.0637474770957523,0.0294838474532155
0.9,0.1,1.25,1.2,1.2,0.000293109025254451,0.0181763719988887,0.0198878316419398,0.0194148826159537,0.976219175901071,0.0570828341312882,0.0289201958402535
0.9,0.04,1,0.8,1,0.000291838180710719,0.0181613720573504,0.0199838255016446,0.019530839248013,0.977332355429431,0.138004017340816,0.0438285395554098
1.2,0.015,1.5,0.8,1.2,0.000291268592841868,0.0181583736135979,0.0198981990184153,0.0194320594834262,0.976573782654516,0.0545083330242242,0.0269366240262466
1.2,0.03,1.5,1,1.2,0.000289299112919838,0.0181389864146227,0.0199154168532965,0.0194560422949689,0.976933721161277,0.0442779554809487,0.0245488592163853
1.2,0.02,1.25,1,0.8,0.00028899523428473,0.0181359526510336,0.0199188922032748,0.0194608152363829,0.97700288940684,0.0996590342239991,0.0367464800000159
1.2,0.04,1.75,1.2,0.8,0.000288587571968491,0.0181326702961648,0.0198995614345229,0.0194380504719928,0.976807983228747,0.0824364401829975,0.0338329564804701
1.2,0.015,1,1,1.2,0.000287889119432405,0.0181256570418109,0.019905863025787,0.0194478485035992,0.976990973885707,0.044311071086152,0.024403626767514
1.2,0.015,1.75,0.8,0.8,0.000285927682895271,0.018108363514916,0.0198477516085615,0.0193835426967389,0.97661151142065,0.122628547817501,0.0404658882861616
0.9,0.06,1.75,0.8,1,0.000285309197346624,0.0181025056046793,0.019847266215533,0.0193826907310957,0.976592469744086,0.137619621815603,0.0441132910193179
0.9,0.03,1.25,0.6,1.2,0.000281739316645258,0.0180673548389024,0.0198513969543059,0.0193963130857394,0.977075473851336,0.131194195823502,0.0422870392581708
1.2,0.04,1.25,1.2,1.2,0.000281007105804163,0.018060305011246,0.0198472545205391,0.0193926272251471,0.97709369349189,0.0366720744938374,0.0224967898430216
0.9,0.02,1,0.6,1.2,0.000280925291198238,0.0180593467367431,0.0198512446801525,0.0193978888035618,0.977162345037035,0.131267538604146,0.0421419025711951
0.9,0.04,0.75,1,1,0.00027716593519713,0.018021170736704,0.0198858216322513,0.0194459409037043,0.977879680473771,0.105296886038461,0.0383598058863766
0.9,0.02,0.75,0.8,1,0.000275917455221547,0.0180094333979129,0.0198603037559858,0.0194189487267007,0.977777025230436,0.138228997692051,0.0434866434722132
0.6,0.1,1.5,0.6,0.8,0.000274103483619978,0.018024474202878,0.0196605378212557,0.0191820127360759,0.975660630979154,0.5498846589644,0.0905447292013696
0.9,0.04,1.75,0.6,1.2,0.000274067256376367,0.01799410850196,0.0197513235586139,0.0192944151638134,0.976866948007578,0.131088672447861,0.0424341195988116
1.2,0.03,1,1.2,1.2,0.000272128859228324,0.0179738586680084,0.0197754002987548,0.0193271951934651,0.97733521959007,0.0367012092688942,0.0224106872762593
1.2,0.015,1.5,0.8,1,0.000271426860336915,0.0179690380452269,0.019696676417076,0.0192363556149868,0.976629518993871,0.0784873404234492,0.0323209359265637
0.9,0.03,1.5,0.6,0.8,0.000270816895552478,0.0179620794550904,0.0197247265588846,0.0192702286585697,0.976957961928749,0.295033539521537,0.0635444477091176
1.2,0.015,1,1,1,0.000268763868705617,0.017941622370138,0.0197094877835189,0.0192570543101705,0.977044889328543,0.0638041646266533,0.0292782553450289
0.9,0.06,0.75,1.2,1,0.000267080545058521,0.0179232633364195,0.0197525353183317,0.0193102471519772,0.977608536867468,0.0827449411271423,0.0343140462961189
1.2,0.02,1.75,0.8,1.2,0.000264561036175454,0.0179009413880116,0.0196255177924055,0.0191674749927606,0.976660855296151,0.0544971713219164,0.0269720254963316
0.9,0.1,1.5,1.2,1,0.000261996424130408,0.0178773214187323,0.0195265624354064,0.0190558982413839,0.975896208276315,0.0820051464875444,0.0347398201808738
0.9,0.02,1,0.6,1,0.000257636819649221,0.0178293628142591,0.0196032039141745,0.0191564315093049,0.977209215043334,0.189005890777377,0.0505657141805096
1.2,0.03,1.5,1,1,0.000256813539421816,0.0178216784902254,0.0195688445327481,0.0191177532066591,0.976948494565731,0.0637459233790644,0.0294548912180096
1.2,0.03,1.75,1,0.8,0.00025284711584815,0.0177810158561492,0.0195169696718188,0.0190655457011271,0.976870181268791,0.0995720065658793,0.0368475414495325
1.2,0.04,1.5,1.2,0.8,0.000250922700883862,0.0177609238081105,0.0194992954485682,0.0190485967960523,0.976886413475569,0.082434361729631,0.0338047748728546
0.9,0.03,1.25,0.6,1,0.000250267407207233,0.0177535430637802,0.019508290525397,0.0190613444208551,0.977089427494423,0.188877199392336,0.050737774500138
0.9,0.06,1.5,0.8,1,0.000248571194292693,0.0177368842827964,0.0194537387765884,0.0189998606257791,0.976668847257498,0.137616015271109,0.0440405532610509
1.2,0.015,1.5,0.8,0.8,0.000247000830321279,0.0177203385649059,0.0194310202766798,0.0189782100705369,0.976696529585413,0.12262568515109,0.0403973532434878
0.9,0.02,0.75,0.8,0.8,0.000246979284360526,0.0177169171651493,0.0195423492329114,0.0191089713209455,0.977823653297724,0.215949944593263,0.0543533261614373
1.2,0.015,1,1,0.8,0.000245158074840868,0.0176996466705145,0.0194503428609853,0.0190051148072439,0.977109501003478,0.0996852592469559,0.0365927487114019
0.9,0.06,1.25,0.8,1.2,0.000243889318371438,0.0176866887065547,0.0194199936423955,0.0189712072457024,0.976890497239228,0.0956465130651599,0.0366274420713536
1.2,0.04,1.25,1.2,1,0.000242263866138753,0.0176688354210424,0.0194151320257468,0.0189698973764672,0.977067647611711,0.0527869525250934,0.0269900323730052
1.2,0.03,1,1.2,1,0.00024203969548325,0.0176656661893072,0.0194378034798725,0.018997492924187,0.977347720582654,0.0528378781998742,0.0268886281480311
1.2,0.02,1.75,0.8,1,0.000241927961926313,0.0176662671079124,0.0193732458621885,0.0189220480714964,0.976710263530352,0.0784678830218734,0.0323645280283814
0.9,0.04,1,0.8,0.8,0.00024003099758504,0.0176441953793075,0.0194102214747708,0.0189692050224175,0.977279164334805,0.215504100066629,0.0547663791588863
0.9,0.04,1.5,0.6,1.2,0.000237850487441467,0.0176214980011267,0.0193501839899922,0.0189040987276095,0.976946717270833,0.131085474440278,0.0423552312830109
0.9,0.04,1.75,0.6,1,0.000235911391688106,0.0176006064375078,0.0193176750188723,0.0188703174362591,0.976842058779012,0.188693216448935,0.0508902576926417
0.9,0.06,1,1,0.8,0.000233758471701992,0.0175766536496962,0.019303556797457,0.0188582339331507,0.976930527934363,0.163856937161464,0.0483009078926451
0.6,0.1,1,0.6,1,0.000230936254743051,0.0175472266692178,0.0192016365490756,0.0187460429287316,0.976273188007724,0.353149761090073,0.0719842368883082
0.9,0.02,1,0.6,0.8,0.000229690883574793,0.0175306123246162,0.0192797122636457,0.0188412782474631,0.977259307079531,0.295276751488039,0.0632019995904249
0.9,0.04,0.75,1,0.8,0.000228698383257273,0.0175178936541525,0.0193253939927302,0.0188968200934483,0.977823277525771,0.164429417520759,0.0479334407832334
1.2,0.02,1.5,0.8,1.2,0.000228495355116092,0.017518634841526,0.0192147849804915,0.018767951356119,0.976745322686352,0.0544959150138449,0.0269282022895502
1.2,0.015,1.25,0.8,1.2,0.000228052137625115,0.0175137375083762,0.0192059844827326,0.0187587906983878,0.976715914524098,0.0545062457544455,0.0268722824940882
1.2,0.03,1.25,1,1.2,0.000228025544786988,0.0175124518078315,0.0192408612298247,0.0187996400025877,0.977068530250971,0.0442761982801472,0.0244925164765777
1.2,0.02,1,1,1.2,0.000227224625256369,0.0175031864701799,0.0192391680681846,0.0187996753780879,0.977156356837309,0.0443009976329329,0.0243940454296961
0.6,0.1,0.75,0.8,0.8,0.000223387927171814,0.0174612359703404,0.0191321156737418,0.0186838664016067,0.976570846644506,0.361656610885494,0.073323341876073
1.2,0.04,1.75,1,1.2,0.000221852306537023,0.0174427786679289,0.0191452320995205,0.0187021976541077,0.976859280519043,0.0442405504143421,0.0245605429989652
0.6,0.1,1.25,0.6,0.8,0.000219444456076591,0.0174432347825007,0.0190369116431662,0.018575789658825,0.975777479405033,0.549857628502678,0.0902352244452569
1.2,0.03,1.5,1,0.8,0.000219151996687384,0.0174113272071242,0.0191190328038485,0.0186783486399299,0.976950499094812,0.0995696373708963,0.0368116040445279
1.2,0.02,1.75,0.8,0.8,0.000214885209895469,0.0173619104838386,0.0190447857492379,0.0186022528098203,0.976763564303406,0.122587398861467,0.0404520932461352
0.9,0.06,1.75,0.8,0.8,0.000214757294828624,0.017361164483977,0.0190209325196598,0.018573051988496,0.976453282156334,0.214748387817001,0.0550980132956929
0.9,0.03,1.25,0.6,0.8,0.000213740797815671,0.0173474771892791,0.0190627144091152,0.0186259960627984,0.977090442790874,0.295021801044057,0.0634097110940984
1.2,0.015,1.25,0.8,1,0.000212456604098009,0.0173331145196855,0.0190135557106161,0.0185718859018772,0.976770793666315,0.0784843693563956,0.032244531442398
0.9,0.1,1.25,1.2,1,0.00020934371309104,0.0172978448694823,0.0189042037460819,0.0184507843916938,0.976014892746697,0.0820012776855106,0.0345985184343851
1.2,0.02,1.5,0.8,1,0.00020889587130822,0.017290376177942,0.0189692609060583,0.0185290623849495,0.976794113208269,0.0784660995980407,0.032311933194692
1.2,0.02,1,1,1,0.000208180419191061,0.0172806256913316,0.0189991216456358,0.018565998327146,0.977202981981574,0.0637869280490753,0.0292711337953609
1.2,0.03,1,1.2,0.8,0.000207043820205888,0.0172664461634048,0.0189989083332663,0.0185685258377944,0.977346988157295,0.0825315576785603,0.0336033962603489
0.9,0.04,1.5,0.6,1,0.000204605617511648,0.0172378142049776,0.0189270771879282,0.0184902624024507,0.976921170599121,0.188688713914591,0.0508144032796349
1.2,0.015,0.75,1.2,1.2,0.000202321127432625,0.0172079941678268,0.0189541316264769,0.0185287317835529,0.977556352814929,0.0367269849058023,0.0222134044689325
1.2,0.03,1.25,1,1,0.000202277190837395,0.0172087172949648,0.0189087563872956,0.0184754093758533,0.977082204531786,0.0637434390971852,0.0293873224757257
0.9,0.06,0.75,1.2,0.8,0.000202164659161128,0.0172062613835322,0.0189475907774782,0.0185205561892228,0.977462327887988,0.129119318504321,0.0428472882779001
1.2,0.04,1.25,1.2,0.8,0.000198492454702348,0.0171616681009825,0.0188536611270314,0.0184203225297849,0.977015679112575,0.0824310354252463,0.0337224795194471
0.9,0.06,1.25,0.8,1,0.000197299833955407,0.0171472105520707,0.0188186771640824,0.0183819848700481,0.976794740128295,0.137610239786704,0.0439209680641642
0.9,0.1,1.75,1,1.2,0.000197147897017083,0.0171474876544379,0.0187381735265258,0.0182879303488397,0.975971874897585,0.0724321305649459,0.0323173411464855
0.9,0.03,0.75,0.8,1.2,0.000196472624674892,0.0171339216052659,0.018904663562988,0.018486475486636,0.977879105070626,0.0959416931349954,0.0362272564684178
0.9,0.1,1,1.2,1.2,0.000193741050315006,0.0171029255588821,0.0187328624752821,0.0182914874532114,0.976438463547517,0.0570779440055275,0.0287230105023509
1.2,0.015,1.25,0.8,0.8,0.000193262251448172,0.0170957728101897,0.0187597882186879,0.0183252491337705,0.976836674281614,0.122621112817259,0.0403032403368673
0.9,0.04,1.75,0.6,0.8,0.000192906791350751,0.0170912824959688,0.0187547456012889,0.018319476167996,0.9767915042653,0.294659519204055,0.0635930865843218
1.2,0.04,1.5,1,1.2,0.000192186674237074,0.0170816442672602,0.0187564581824482,0.0183239152123195,0.976938984646178,0.044239517879343,0.0245367438025192
1.2,0.04,1.75,1,1,0.000190635139835329,0.0170618464591101,0.0187254163343325,0.0182916251596275,0.976834097199231,0.0636813071587181,0.0294657660674097
1.2,0.06,1.75,1.2,1.2,0.000190374313080515,0.017058894365163,0.0187081784319244,0.018271474622744,0.97665706414072,0.0365846965217441,0.0225341847224442
0.9,0.1,1.75,1.2,0.8,0.000190268847660778,0.0170604998520621,0.0185976547743184,0.0181428884428367,0.975547114031301,0.127675283094742,0.0433550046355988
1.2,0.015,0.75,1.2,1,0.000189113962693711,0.0170400339143795,0.0187742622436542,0.0183538584592494,0.977607440497592,0.0528837643422875,0.0266552265509606
0.9,0.04,1.25,0.6,1.2,0.00018755947480929,0.017021050160263,0.0187033464490477,0.0182746318262402,0.977078186303429,0.131080357995933,0.0422654232714982
0.9,0.06,1.5,0.8,0.8,0.000186811611241748,0.0170125954818381,0.0186459129209045,0.0182082692407247,0.976528707280988,0.214742980005055,0.0550037918722173
1.2,0.02,1.5,0.8,0.8,0.000185481941686359,0.0169942514386872,0.0186494861918593,0.0182176877201135,0.976846629054356,0.122584663321807,0.0403863366108294
1.2,0.02,1,1,0.8,0.000185355553150554,0.0169915082101125,0.0186860453001458,0.0182609893605072,0.977252760934106,0.0996519579952891,0.0365856913677741
1.2,0.04,1,1.2,1.2,0.000181906840618881,0.016945185304723,0.0186445545534616,0.0182219463499771,0.977333424498142,0.0366693845730792,0.0223981523934509
0.9,0.03,1,0.6,1.2,0.000181302648883023,0.0169370848445495,0.0186330501957163,0.0182104730740802,0.977321097877293,0.131184802343471,0.0421257591320693
1.2,0.02,1.25,0.8,1.2,0.000178723710707854,0.0169032043318969,0.0185531428311661,0.0181242786515333,0.97688455354786,0.0544939076952006,0.0268667625250252
0.9,0.03,0.75,0.8,1,0.000174948508209278,0.0168485969522097,0.0185908357799306,0.0181797600026143,0.977888257301478,0.138125169321729,0.0434667380487175
1.2,0.015,0.75,1.2,0.8,0.000172778167356941,0.016818872575806,0.0185365314808968,0.0181225800947803,0.977668347147733,0.0826237057705234,0.0333174230463475
1.2,0.03,1.25,1,0.8,0.00017244311664415,0.016815668862812,0.0184774431777466,0.0180539932405003,0.977082871630406,0.0995658468758016,0.0367254775320864
0.9,0.1,1.5,1,1.2,0.000171750277034329,0.0168085462299405,0.0183741366556104,0.0179339764859038,0.976044579511048,0.0724302176522097,0.0322714654149278
1.2,0.03,1.75,0.8,1.2,0.000168395458577847,0.016758901198883,0.0183900542529068,0.0179639804556691,0.976831291991955,0.0544628161003627,0.0269617007035924
0.9,0.04,1.5,0.6,0.8,0.000167158348800076,0.0167409964989393,0.0183776104652696,0.0179525327748983,0.976869806269173,0.294652686859833,0.0634959472928305
0.9,0.1,1.5,1.2,0.8,0.000165936204472748,0.0167265583064848,0.018239622263737,0.0177948992511141,0.975617750949422,0.12767175264776,0.0432372959144103
1.2,0.06,1.5,1.2,1.2,0.000165191428944554,0.0167128520793735,0.018335681570064,0.0179090829653023,0.976733965239768,0.0365838271016984,0.0225023873089831
1.2,0.04,1.5,1,1,0.00016503953650155,0.0167102164314736,0.0183468475076113,0.017923276482866,0.97691314409358,0.0636798528266587,0.0294333360854417
1.2,0.02,1.25,0.8,1,0.000163329016944438,0.0166851972655629,0.0183184095557183,0.0178958463502555,0.976932320233509,0.0784632489282556,0.032238306289672
0.9,0.04,1.25,0.6,1,0.000161175594143979,0.0166530987234198,0.0182971465112371,0.0178772554829889,0.977051556755565,0.18868150646264,0.0507007146536095
0.9,0.03,1,0.6,1,0.000160845704989453,0.016647509520998,0.0183158150833802,0.0179006513223103,0.977333044738664,0.188863912635908,0.0505433164817336
1.2,0.02,0.75,1.2,1.2,0.000160339991250046,0.0166390300715323,0.0183424857532834,0.017933672570933,0.977712225711976,0.0367187209251742,0.0222106215416988
0.9,0.06,1,0.8,1.2,0.000158698360909271,0.0166159300505207,0.0182653013053586,0.0178474261533796,0.977121913020049,0.0956393561168161,0.0364485221497082
1.2,0.04,1,1.2,1,0.000156527095018018,0.0165827119268862,0.0182436403137603,0.0178296083500519,0.977305408537566,0.0527831626894331,0.0268714698202437
1.2,0.015,1.75,0.6,1.2,0.000156202705641415,0.016579907315962,0.0181585593711754,0.0177313263919496,0.976472088424371,0.0686714348710836,0.029860355479014
1.2,0.04,1.75,1,0.8,0.000155525078331136,0.0165687562061637,0.0181804047767228,0.0177583135101289,0.976783175524547,0.0994435396537667,0.0368193047507872
1.2,0.06,1.75,1.2,1,0.000153368924337598,0.0165361933843245,0.0181264673192803,0.0177016222612303,0.976562170081638,0.0526358453568435,0.0270247501719703
0.9,0.06,0.75,1,1.2,0.000152093777466983,0.0165137342411138,0.0182028890541784,0.0177962371833071,0.977660036840257,0.0729727817494235,0.0319267689747741
1.2,0.04,1.25,1,1.2,0.000151096015505961,0.0164996871654859,0.0181295578663051,0.0177138533721989,0.977070345720964,0.0442378651132732,0.0244793344441549
0.9,0.03,0.75,0.8,0.8,0.000149847924186393,0.0164781166808567,0.0181818576275524,0.0177797385626003,0.977883499409721,0.215748634578235,0.054311888335188
1.2,0.03,1.75,0.8,1,0.000148883074098842,0.0164654932297069,0.0180697473208842,0.0176513583173391,0.976845885218246,0.0784089363788873,0.0323490722005462
0.9,0.06,1.25,0.8,0.8,0.000147898452767645,0.0164503146148083,0.0180406090668846,0.0176194156073797,0.976653035496563,0.214734312691556,0.0548584157067015
1.2,0.02,0.75,1.2,1,0.000147102929254112,0.0164349777466612,0.018121550108645,0.0177184459423291,0.977755536148999,0.052869605402398,0.0266512194943459
1.2,0.03,1,1,1.2,0.000145916375970783,0.0164170814449144,0.0180601623914699,0.017650448701917,0.977313953182035,0.0442731646795563,0.0243850861098344
1.2,0.03,1.5,0.8,1.2,0.000145243489301929,0.0164072463628093,0.0180117240232855,0.0175958853101953,0.976912886709085,0.054461643931625,0.0269182597868101
1.2,0.015,1.75,0.6,1,0.00014514936941694,0.0164066863558988,0.0179742681983016,0.0175523710382261,0.976527714206726,0.0988810869118318,0.0358314310284196
1.2,0.02,1.25,0.8,0.8,0.000144943166874974,0.0164022305614906,0.0180125288398767,0.0175979441284303,0.976983536563252,0.122580288533533,0.0402945141193727
0.6,0.1,1,0.6,0.8,0.000144636830291357,0.0164229536237783,0.017941218331782,0.0175104565030592,0.975990380321067,0.549810739164678,0.0896363265176043
1.2,0.015,1,0.8,1.2,0.000144098004609735,0.0163885793928201,0.0179963093786192,0.0175819405395692,0.976974787978346,0.0545026504245853,0.0267432080870944
0.9,0.1,1.75,1,1,0.000139642716219662,0.0163183076327591,0.0178111028657406,0.0173795096614698,0.975768305448339,0.104051428338728,0.0387220741310804
0.9,0.1,1,1.2,1,0.000137477876398934,0.0162809587546184,0.0178110323432779,0.0173876838527739,0.976231108767607,0.0819945671326359,0.0344066190001157
0.9,0.03,1,0.6,0.8,0.000137126464682511,0.0162723621758339,0.0179033441990913,0.0174975044214264,0.977331621782396,0.295001515709325,0.0631624198468978
0.9,0.1,1.25,1,1.2,0.000136319671614874,0.0162615174919946,0.0177862826260382,0.0173623366753476,0.976164443149579,0.0724271495552973,0.0322143919176812
1.2,0.04,1.5,1,0.8,0.000134524783484501,0.0162292333110881,0.017814869500342,0.0174026585897898,0.976861412847044,0.0994413315749258,0.0367806003568438
1.2,0.015,1,0.8,1,0.000134180152692401,0.0162229552486746,0.0178195551846294,0.0174102058301249,0.977028082336333,0.0784792487153062,0.0320908661678864
1.2,0.015,1.5,0.6,1.2,0.000134071819999011,0.016222235136535,0.0177747712296916,0.0173580967993931,0.976558098840537,0.068670033020152,0.0298152108682705
0.9,0.015,0.75,0.6,1.2,0.000133580390122179,0.0162113850250407,0.0178550877160552,0.0174541523273306,0.977545033936516,0.131277812095656,0.0417232736833915
1.2,0.06,1.5,1.2,1,0.00013293493125461,0.0162023704968253,0.0177672107571711,0.0173521391985802,0.976638338776759,0.0526346302472147,0.0269886954082638
0.9,0.1,1.25,1.2,0.8,0.000131945152337949,0.0161874290886272,0.0176612976433534,0.017232732508219,0.975734221585037,0.127666088110726,0.0430966278142941
0.9,0.04,0.75,0.8,1.2,0.000131773093459566,0.0161792829809376,0.0178508798544131,0.0174557850320226,0.97786692725441,0.0958588176562885,0.0362004380440005
1.2,0.015,1.75,0.6,0.8,0.000131591174076507,0.016179191398385,0.0177313700170123,0.0173163598848197,0.976594581704943,0.154488296126322,0.0447875686387407
0.9,0.04,1.25,0.6,0.8,0.000131485020222771,0.0161763303357386,0.01776928209565,0.0173605683421381,0.976998859531194,0.294641742338952,0.0633332230572275
1.2,0.02,0.75,1.2,0.8,0.000131196316120061,0.0161693863491396,0.0178328129455932,0.0174369448547768,0.97780114152354,0.0825963110886424,0.0333111628607159
0.6,0.1,0.75,0.6,1.2,0.000131035790891747,0.0161686313282478,0.0177535782501204,0.0173442537899921,0.97694411490678,0.245790681511006,0.0593859896382595
1.2,0.06,1.25,1.2,1.2,0.000130240278059241,0.0161548363980227,0.0177346409354473,0.0173242740466495,0.97686071625067,0.0365824338097115,0.0224570110883107
1.2,0.04,1.25,1,1,0.000129619710350446,0.0161434887086851,0.0177363141374846,0.0173291490706579,0.977043422682384,0.0636775236302209,0.0293678604313215
1.2,0.03,1,1,1,0.000129278781313557,0.0161368052170915,0.0177530991299255,0.0173505586401781,0.977325621470289,0.0637391466981544,0.0292582348386194
1.2,0.03,1.5,0.8,1,0.000128361107370931,0.016121477493055,0.0176995532318249,0.0172911681609384,0.976926814731563,0.0784072781465783,0.0322976187394862
0.9,0.06,1,0.8,1,0.000127953875852736,0.0161139465682661,0.0177047095104897,0.0172979256600969,0.977023974883531,0.137600235474153,0.0437103301349412
1.2,0.04,1,1.2,0.8,0.000127903560963242,0.0161125252101441,0.0177220754927333,0.0173189163207617,0.977251018249133,0.0824252795643494,0.0335709656043461
1.2,0.03,1.75,0.8,0.8,0.000126376898852885,0.0160861314176253,0.0176541168501484,0.0172453824863479,0.976847645947405,0.122473141299752,0.0404279582597012
0.9,0.06,1.75,0.6,1.2,0.000126101620483732,0.0160816215006593,0.0176344086462703,0.0172224548216957,0.97663920390879,0.13076827501662,0.0423476264283866
0.9,0.015,0.75,0.6,1,0.000124681475545719,0.0160536494967513,0.0176861520079703,0.0172899063749616,0.977595712576136,0.18902909234868,0.0500662267343076
1.2,0.015,1.5,0.6,1,0.000124565010010848,0.016053867547094,0.0175955426697905,0.0171840393853245,0.976613208686513,0.0988790905813806,0.0357772026362833
